student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob,cluster,cluster_label
176,2,medium,4,0.46,-0.24,2,7,0.92,1.0,0.07,0.5,-0.02,0.202,0,0.024,1,0.09,1,Chronic Disengagement
176,3,medium,2,0.43,-0.37,3,6,0.64,-0.5,0.1,1.0,0.11,0.333,1,0.069,1,0.15,2,Sudden Drop-off
176,4,medium,4,0.37,-0.28,2,7,0.57,0.1,0.16,0.667,0.02,0.295,0,0.059,1,0.12,1,Chronic Disengagement
176,5,medium,1,0.29,-0.46,2,5,0.7,-0.4,0.24,0.5,0.2,0.466,1,0.125,1,0.19,2,Sudden Drop-off
176,6,medium,4,0.2,-0.52,3,2,0.44,-0.057,0.33,0.567,0.26,0.422,0,0.15,1,0.26,3,Chronic Disengagement
176,7,medium,2,0.15,-0.47,2,4,0.59,-0.143,0.38,0.476,0.21,0.425,1,0.165,1,0.24,2,Sudden Drop-off
176,8,medium,3,0.07,-0.65,3,2,0.52,-0.083,0.46,0.5,0.39,0.392,0,0.213,1,0.33,3,Chronic Disengagement
177,1,medium,9,0.72,0.15,3,5,0.68,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement
177,2,medium,8,0.66,0.0,3,7,0.65,-1.0,0.06,0.0,0.15,0.083,0,0.08,1,0.14,1,Chronic Disengagement
177,3,medium,9,0.6,-0.03,1,6,0.88,-0.0,0.12,1.333,0.18,0.067,0,0.065,1,0.1,1,Chronic Disengagement
177,4,medium,7,0.53,-0.1,3,3,0.51,-0.5,0.19,1.0,0.25,0.116,0,0.118,1,0.2,3,Chronic Disengagement
177,5,medium,4,0.45,-0.11,1,5,0.59,-1.1,0.27,1.2,0.26,0.28,0,0.171,1,0.19,3,Chronic Disengagement
177,6,medium,4,0.42,-0.09,3,2,0.45,-1.114,0.3,1.067,0.24,0.339,0,0.18,1,0.25,3,Chronic Disengagement
177,7,medium,4,0.32,-0.16,3,3,0.37,-1.0,0.4,0.952,0.31,0.369,0,0.219,1,0.3,3,Chronic Disengagement
177,8,medium,2,0.24,-0.31,2,3,0.19,-1.036,0.48,0.839,0.46,0.459,1,0.267,1,0.33,2,Sudden Drop-off
178,1,medium,8,0.63,0.15,3,3,0.89,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement
178,2,medium,9,0.57,0.17,3,7,0.74,1.0,0.06,0.0,-0.02,0.083,0,0.021,1,0.11,1,Chronic Disengagement
178,3,medium,10,0.47,0.0,1,5,0.6,1.0,0.16,1.333,0.15,0.111,0,0.075,1,0.11,1,Chronic Disengagement
178,4,medium,8,0.42,-0.0,3,6,0.68,0.1,0.21,1.0,0.15,0.109,0,0.092,1,0.19,1,Chronic Disengagement
178,5,medium,7,0.37,-0.17,2,5,0.59,-0.3,0.26,0.8,0.32,0.136,0,0.143,1,0.21,3,Chronic Disengagement
178,6,medium,5,0.32,-0.04,2,2,0.44,-0.657,0.31,0.667,0.19,0.22,0,0.159,1,0.22,3,Chronic Disengagement
178,7,medium,4,0.23,-0.13,3,1,0.37,-0.821,0.4,0.619,0.28,0.293,0,0.208,1,0.3,3,Chronic Disengagement
178,8,medium,3,0.22,-0.25,2,3,0.27,-0.905,0.41,0.554,0.4,0.369,0,0.23,1,0.29,3,Chronic Disengagement
179,1,low,11,0.76,0.58,0,7,0.89,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
179,2,low,12,0.79,0.54,1,2,0.78,1.0,-0.03,0.5,0.04,0.061,0,0.005,0,0.03,1,Chronic Disengagement
179,3,low,12,0.72,0.52,1,6,0.95,0.5,0.04,0.333,0.06,0.049,0,0.022,0,0.05,1,Chronic Disengagement
179,4,low,13,0.68,0.58,1,2,0.63,0.6,0.08,0.25,0.0,0.068,0,0.028,0,0.06,1,Chronic Disengagement
179,5,low,13,0.68,0.39,0,2,0.84,0.5,0.08,0.3,0.19,0.069,0,0.052,0,0.06,1,Chronic Disengagement
179,6,low,12,0.66,0.54,1,4,0.71,0.257,0.1,0.267,0.04,0.062,0,0.04,0,0.07,1,Chronic Disengagement
179,7,low,9,0.66,0.47,0,6,0.66,-0.179,0.1,0.286,0.11,0.118,0,0.056,0,0.06,1,Chronic Disengagement
179,8,low,13,0.58,0.41,0,5,0.85,-0.012,0.18,0.286,0.17,0.114,0,0.085,0,0.1,1,Chronic Disengagement
180,1,low,12,0.95,0.43,1,2,0.64,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
180,2,low,14,0.99,0.41,1,7,0.76,2.0,-0.04,0.0,0.02,0.109,0,0.003,0,0.02,1,Chronic Disengagement
180,3,low,13,0.95,0.39,1,3,0.82,0.5,0.0,0.0,0.04,0.077,0,0.005,0,0.03,1,Chronic Disengagement
180,4,low,11,0.89,0.32,1,6,0.79,-0.4,0.06,0.0,0.11,0.103,0,0.051,0,0.07,1,Chronic Disengagement
180,5,low,11,0.95,0.28,1,4,0.55,-0.5,0.0,0.0,0.15,0.107,0,0.039,0,0.06,1,Chronic Disengagement
180,6,low,12,0.92,0.39,0,5,0.9,-0.314,0.03,0.167,0.04,0.096,0,0.028,0,0.02,1,Chronic Disengagement
180,7,low,12,0.82,0.36,0,5,0.87,-0.214,0.13,0.238,0.07,0.088,0,0.063,0,0.06,1,Chronic Disengagement
180,8,low,14,0.81,0.17,1,7,0.7,0.012,0.14,0.214,0.26,0.096,0,0.081,0,0.12,1,Chronic Disengagement
181,1,high,5,0.63,-0.3,6,2,0.97,0.0,0.0,0.0,0.0,,0,0.0,2,0.17,1,Chronic Disengagement
181,2,high,6,0.42,-0.47,6,6,0.78,1.0,0.21,0.0,0.17,0.129,0,0.095,2,0.28,1,Chronic Disengagement
181,3,high,3,0.33,-0.55,3,5,0.67,-1.0,0.3,3.0,0.25,0.327,1,0.176,2,0.25,2,Sudden Drop-off
181,4,high,3,0.21,-0.63,2,6,0.33,-0.9,0.42,4.25,0.33,0.353,0,0.224,2,0.28,3,Chronic Disengagement
181,5,high,3,0.12,-0.77,3,1,0.37,-0.7,0.51,3.5,0.47,0.354,0,0.265,2,0.37,0,Emotional Distress
181,6,high,2,0.0,-0.82,5,0,0.29,-0.686,0.63,2.967,0.52,0.411,0,0.313,2,0.48,0,Emotional Distress
181,7,high,0,0.0,-0.92,2,2,0.18,-0.821,0.63,3.143,0.62,0.621,1,0.331,2,0.41,2,Sudden Drop-off
181,8,high,2,0.0,-1.0,3,0,0.03,-0.643,0.63,2.786,0.7,0.617,0,0.334,2,0.44,0,Emotional Distress
182,1,high,3,0.32,-0.3,5,6,0.68,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement
182,2,high,3,0.15,-0.36,2,5,0.78,0.0,0.17,4.5,0.06,0.0,0,0.067,2,0.13,1,Chronic Disengagement
182,3,high,2,0.08,-0.55,4,4,0.62,-0.5,0.24,2.333,0.25,0.217,0,0.135,2,0.25,3,Chronic Disengagement
182,4,high,1,0.0,-0.54,6,6,0.55,-0.7,0.32,2.917,0.24,0.426,1,0.17,2,0.34,2,Sudden Drop-off
182,5,high,1,0.0,-0.82,2,1,0.14,-0.6,0.32,3.2,0.52,0.5,0,0.201,2,0.27,3,Chronic Disengagement
182,6,high,1,0.0,-0.94,4,0,0.35,-0.486,0.32,2.567,0.64,0.536,0,0.211,2,0.34,0,Emotional Distress
182,7,high,1,0.0,-1.0,2,2,0.14,-0.393,0.32,2.619,0.7,0.555,0,0.215,2,0.29,0,Emotional Distress
182,8,high,1,0.0,-1.0,5,2,0.0,-0.321,0.32,2.5,0.7,0.564,0,0.212,2,0.37,0,Emotional Distress
183,1,medium,10,0.58,-0.01,2,4,0.7,0.0,0.0,0.0,0.0,,0,0.0,1,0.06,1,Chronic Disengagement
183,2,medium,7,0.45,-0.05,3,3,0.83,-3.0,0.13,0.5,0.04,0.25,0,0.17,1,0.18,1,Chronic Disengagement
183,3,medium,7,0.44,0.01,2,3,0.72,-1.5,0.14,0.333,-0.02,0.217,0,0.109,1,0.13,1,Chronic Disengagement
183,4,medium,7,0.34,-0.12,3,4,0.48,-0.9,0.24,0.333,0.11,0.194,0,0.134,1,0.21,3,Chronic Disengagement
183,5,medium,5,0.32,-0.1,3,1,0.53,-1.0,0.26,0.3,0.09,0.248,0,0.142,1,0.22,3,Chronic Disengagement
183,6,medium,6,0.21,-0.29,1,4,0.53,-0.743,0.37,0.667,0.28,0.239,0,0.194,1,0.23,3,Chronic Disengagement
183,7,medium,5,0.18,-0.22,2,5,0.54,-0.679,0.4,0.571,0.21,0.254,0,0.193,1,0.26,3,Chronic Disengagement
183,8,medium,3,0.09,-0.3,2,0,0.2,-0.762,0.49,0.5,0.29,0.328,0,0.238,1,0.3,3,Chronic Disengagement
184,1,high,8,0.61,-0.48,3,7,0.99,0.0,0.0,0.0,0.0,,0,0.0,2,0.09,1,Chronic Disengagement
184,2,high,4,0.46,-0.68,3,2,0.58,-4.0,0.15,0.0,0.2,0.471,1,0.237,2,0.22,2,Sudden Drop-off
184,3,high,3,0.37,-0.67,6,3,0.75,-2.5,0.24,3.0,0.19,0.529,0,0.208,2,0.32,3,Chronic Disengagement
184,4,high,5,0.2,-0.99,6,3,0.61,-1.0,0.41,3.0,0.51,0.432,0,0.247,2,0.42,0,Emotional Distress
184,5,high,5,0.06,-1.0,5,1,0.34,-0.5,0.55,2.3,0.52,0.374,0,0.278,2,0.44,0,Emotional Distress
184,6,high,4,0.01,-1.0,4,2,0.25,-0.429,0.6,1.9,0.52,0.356,0,0.292,2,0.43,0,Emotional Distress
184,7,high,3,0.0,-1.0,3,3,0.16,-0.464,0.61,1.905,0.52,0.376,0,0.297,2,0.41,0,Emotional Distress
184,8,high,1,0.0,-1.0,6,0,0.0,-0.607,0.61,2.0,0.52,0.492,1,0.303,2,0.5,2,Sudden Drop-off
185,1,low,18,0.85,0.34,0,4,0.67,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
185,2,low,16,0.85,0.31,1,4,0.97,-2.0,0.0,0.5,0.03,0.083,0,0.084,0,0.06,1,Chronic Disengagement
185,3,low,16,0.79,0.41,0,7,0.71,-1.0,0.06,0.333,-0.07,0.069,0,0.061,0,0.04,1,Chronic Disengagement
185,4,low,16,0.73,0.44,0,5,0.8,-0.6,0.12,0.25,-0.1,0.061,0,0.066,0,0.06,1,Chronic Disengagement
185,5,low,15,0.75,0.28,1,2,0.64,-0.6,0.1,0.3,0.06,0.068,0,0.067,0,0.08,1,Chronic Disengagement
185,6,low,14,0.75,0.21,0,2,0.5,-0.657,0.1,0.267,0.13,0.084,0,0.078,0,0.07,1,Chronic Disengagement
185,7,low,17,0.76,0.24,0,2,0.85,-0.286,0.09,0.238,0.1,0.081,0,0.055,0,0.05,1,Chronic Disengagement
185,8,low,14,0.67,0.17,1,2,0.74,-0.357,0.18,0.268,0.17,0.088,0,0.099,0,0.13,1,Chronic Disengagement
186,1,low,19,0.82,0.47,0,7,0.6,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
186,2,low,14,0.87,0.41,0,3,0.68,-5.0,-0.05,0.0,0.06,0.214,0,0.207,0,0.05,1,Chronic Disengagement
186,3,low,14,0.76,0.37,1,5,0.95,-2.5,0.06,0.333,0.1,0.184,0,0.134,0,0.1,1,Chronic Disengagement
186,4,low,17,0.82,0.44,1,5,0.58,-0.6,0.0,0.333,0.03,0.153,0,0.028,0,0.04,1,Chronic Disengagement
186,5,low,15,0.75,0.33,1,6,0.87,-0.5,0.07,0.3,0.14,0.137,0,0.062,0,0.08,1,Chronic Disengagement
186,6,low,14,0.7,0.43,0,3,0.72,-0.543,0.12,0.3,0.04,0.134,0,0.069,0,0.06,1,Chronic Disengagement
186,7,low,13,0.77,0.39,0,7,0.48,-0.607,0.05,0.286,0.08,0.14,0,0.052,0,0.04,1,Chronic Disengagement
186,8,low,16,0.71,0.28,1,7,0.64,-0.333,0.11,0.286,0.19,0.13,0,0.076,0,0.1,1,Chronic Disengagement
187,1,low,12,0.8,0.27,1,3,0.76,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
187,2,low,13,0.74,0.25,0,4,0.9,1.0,0.06,0.5,0.02,0.057,0,0.024,0,0.03,1,Chronic Disengagement
187,3,low,12,0.77,0.24,1,5,0.66,-0.0,0.03,0.333,0.03,0.047,0,0.014,0,0.04,1,Chronic Disengagement
187,4,low,10,0.68,0.12,0,2,0.67,-0.7,0.12,0.333,0.15,0.107,0,0.089,0,0.08,1,Chronic Disengagement
187,5,low,13,0.65,0.1,1,5,0.53,-0.1,0.15,0.3,0.17,0.102,0,0.078,0,0.11,1,Chronic Disengagement
187,6,low,11,0.66,0.16,1,5,0.69,-0.2,0.14,0.267,0.11,0.099,0,0.071,0,0.1,1,Chronic Disengagement
187,7,low,8,0.68,0.09,1,4,0.51,-0.536,0.12,0.238,0.18,0.159,0,0.086,0,0.11,1,Chronic Disengagement
187,8,low,9,0.67,0.13,1,4,0.47,-0.548,0.13,0.214,0.14,0.168,0,0.085,0,0.11,1,Chronic Disengagement
188,1,low,8,0.78,0.4,0,6,0.78,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
188,2,low,6,0.79,0.44,0,3,0.75,-2.0,-0.01,0.0,-0.04,0.202,0,0.08,0,0.02,1,Chronic Disengagement
188,3,low,8,0.71,0.28,0,5,0.9,-0.0,0.07,0.0,0.12,0.157,0,0.04,0,0.04,1,Chronic Disengagement
188,4,low,7,0.78,0.36,1,2,0.55,-0.1,0.0,0.25,0.04,0.132,0,0.009,0,0.04,1,Chronic Disengagement
188,5,low,6,0.69,0.34,0,6,0.54,-0.3,0.09,0.2,0.06,0.143,0,0.051,0,0.05,1,Chronic Disengagement
188,6,low,8,0.72,0.38,1,4,0.7,-0.029,0.06,0.267,0.02,0.137,0,0.025,0,0.06,1,Chronic Disengagement
188,7,low,6,0.72,0.29,1,3,0.86,-0.143,0.06,0.286,0.11,0.143,0,0.04,0,0.07,1,Chronic Disengagement
188,8,low,7,0.63,0.31,0,3,0.8,-0.095,0.15,0.268,0.09,0.132,0,0.068,0,0.07,1,Chronic Disengagement
189,1,medium,8,0.55,-0.08,3,6,0.65,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement
189,2,medium,10,0.5,0.03,3,7,0.61,2.0,0.05,0.0,-0.11,0.157,0,0.018,1,0.11,1,Chronic Disengagement
189,3,medium,10,0.47,-0.13,2,6,0.66,1.0,0.08,0.333,0.05,0.124,0,0.034,1,0.1,1,Chronic Disengagement
189,4,medium,8,0.36,-0.15,2,4,0.49,-0.0,0.19,0.333,0.07,0.128,0,0.075,1,0.14,1,Chronic Disengagement
189,5,medium,9,0.28,-0.24,1,1,0.66,0.0,0.27,0.7,0.16,0.111,0,0.114,1,0.16,3,Chronic Disengagement
189,6,medium,8,0.29,-0.38,1,6,0.68,-0.143,0.26,0.8,0.3,0.111,0,0.134,1,0.18,3,Chronic Disengagement
189,7,medium,7,0.23,-0.35,2,3,0.35,-0.286,0.32,0.667,0.27,0.132,0,0.157,1,0.23,3,Chronic Disengagement
189,8,medium,7,0.13,-0.41,1,0,0.32,-0.321,0.42,0.696,0.33,0.142,0,0.201,1,0.25,3,Chronic Disengagement
190,1,low,10,0.91,0.83,1,4,0.66,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
190,2,low,12,0.88,0.81,1,4,0.77,2.0,0.03,0.0,0.02,0.129,0,0.013,0,0.04,1,Chronic Disengagement
190,3,low,10,0.81,0.72,0,4,0.77,-0.0,0.1,0.333,0.11,0.108,0,0.049,0,0.06,1,Chronic Disengagement
190,4,low,13,0.83,0.66,0,7,0.76,0.7,0.08,0.333,0.17,0.133,0,0.049,0,0.06,1,Chronic Disengagement
190,5,low,12,0.82,0.69,1,4,0.9,0.5,0.09,0.3,0.14,0.118,0,0.049,0,0.08,1,Chronic Disengagement
190,6,low,12,0.74,0.8,1,4,0.82,0.371,0.17,0.267,0.03,0.106,0,0.063,0,0.1,1,Chronic Disengagement
190,7,low,10,0.77,0.66,0,6,0.68,0.071,0.14,0.286,0.17,0.111,0,0.07,0,0.08,1,Chronic Disengagement
190,8,low,9,0.77,0.74,1,6,0.54,-0.143,0.14,0.268,0.09,0.129,0,0.066,0,0.1,1,Chronic Disengagement
191,1,low,12,0.76,0.3,0,4,0.78,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
191,2,low,12,0.79,0.26,1,4,0.88,0.0,-0.03,0.5,0.04,0.0,0,0.005,0,0.03,1,Chronic Disengagement
191,3,low,11,0.71,0.16,1,3,0.56,-0.5,0.05,0.333,0.14,0.049,0,0.055,0,0.07,1,Chronic Disengagement
191,4,low,11,0.73,0.09,0,6,0.54,-0.4,0.03,0.333,0.21,0.05,0,0.053,0,0.05,1,Chronic Disengagement
191,5,low,9,0.64,0.16,0,2,0.86,-0.7,0.12,0.3,0.14,0.111,0,0.088,0,0.08,1,Chronic Disengagement
191,6,low,11,0.64,0.09,1,4,0.77,-0.4,0.12,0.3,0.21,0.1,0,0.084,0,0.11,1,Chronic Disengagement
191,7,low,10,0.62,0.11,0,3,0.55,-0.357,0.14,0.286,0.19,0.098,0,0.087,0,0.09,1,Chronic Disengagement
191,8,low,8,0.63,0.13,1,2,0.77,-0.476,0.13,0.286,0.17,0.135,0,0.086,0,0.11,1,Chronic Disengagement
192,1,medium,13,0.74,0.17,1,3,0.75,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
192,2,medium,8,0.6,0.23,1,2,0.75,-5.0,0.14,0.0,-0.06,0.337,0,0.249,1,0.15,3,Chronic Disengagement
192,3,medium,9,0.62,0.04,3,4,0.72,-2.0,0.12,1.333,0.13,0.265,0,0.138,1,0.18,1,Chronic Disengagement
192,4,medium,9,0.46,0.0,2,5,0.44,-1.1,0.28,0.917,0.17,0.227,0,0.163,1,0.21,3,Chronic Disengagement
192,5,medium,8,0.47,-0.08,1,2,0.62,-0.9,0.27,0.8,0.25,0.221,0,0.162,1,0.18,3,Chronic Disengagement
192,6,medium,9,0.34,-0.11,1,4,0.59,-0.571,0.4,0.7,0.28,0.199,0,0.198,1,0.24,3,Chronic Disengagement
192,7,medium,8,0.29,-0.07,1,6,0.61,-0.5,0.45,0.619,0.24,0.194,0,0.207,1,0.25,3,Chronic Disengagement
192,8,medium,7,0.3,-0.25,1,4,0.53,-0.512,0.44,0.554,0.42,0.204,0,0.227,1,0.27,3,Chronic Disengagement
193,1,low,7,0.98,0.63,0,7,0.97,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
193,2,low,10,1.0,0.68,0,6,0.72,3.0,-0.02,0.0,-0.05,0.25,0,0.0,0,0.0,1,Chronic Disengagement
193,3,low,10,1.0,0.68,0,3,0.58,1.5,-0.02,0.0,-0.05,0.192,0,0.0,0,0.0,1,Chronic Disengagement
193,4,low,9,0.91,0.68,1,4,0.72,0.6,0.07,0.25,-0.05,0.157,0,0.024,0,0.06,1,Chronic Disengagement
193,5,low,10,0.88,0.56,0,6,0.78,0.5,0.1,0.2,0.07,0.142,0,0.044,0,0.05,1,Chronic Disengagement
193,6,low,7,0.9,0.58,0,5,0.66,-0.029,0.08,0.167,0.05,0.167,0,0.035,0,0.04,1,Chronic Disengagement
193,7,low,9,0.89,0.61,0,4,0.7,-0.0,0.09,0.143,0.02,0.152,0,0.034,0,0.04,1,Chronic Disengagement
193,8,low,5,0.87,0.43,1,6,0.57,-0.321,0.11,0.214,0.2,0.221,0,0.076,0,0.1,1,Chronic Disengagement
194,1,high,4,0.51,-0.28,5,7,0.93,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement
194,2,high,2,0.39,-0.38,6,6,0.62,-2.0,0.12,0.5,0.1,0.471,1,0.134,2,0.26,2,Sudden Drop-off
194,3,high,0,0.3,-0.61,5,2,0.6,-2.0,0.21,0.333,0.33,1.0,1,0.195,2,0.3,2,Sudden Drop-off
194,4,high,1,0.17,-0.68,5,1,0.5,-1.1,0.34,0.25,0.4,0.976,0,0.213,2,0.35,0,Emotional Distress
194,5,high,2,0.07,-0.83,3,3,0.48,-0.5,0.44,1.2,0.55,0.824,0,0.243,2,0.35,0,Emotional Distress
194,6,high,0,0.0,-0.87,2,4,0.07,-0.543,0.51,2.267,0.59,1.011,1,0.274,2,0.35,2,Sudden Drop-off
194,7,high,0,0.0,-0.98,4,3,0.0,-0.5,0.51,1.905,0.7,1.164,0,0.286,2,0.42,0,Emotional Distress
194,8,high,2,0.0,-1.0,3,0,0.0,-0.274,0.51,1.839,0.72,1.024,0,0.279,2,0.39,0,Emotional Distress
195,1,low,7,0.98,0.31,0,4,0.94,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
195,2,low,7,0.95,0.31,0,4,0.58,0.0,0.03,0.0,0.0,0.0,0,0.011,0,0.01,1,Chronic Disengagement
195,3,low,7,0.91,0.24,1,2,0.82,-0.0,0.07,0.333,0.07,0.0,0,0.033,0,0.07,1,Chronic Disengagement
195,4,low,6,0.89,0.3,1,3,0.89,-0.3,0.09,0.333,0.01,0.074,0,0.045,0,0.07,1,Chronic Disengagement
195,5,low,5,0.86,0.27,0,2,0.58,-0.5,0.12,0.3,0.04,0.14,0,0.067,0,0.06,1,Chronic Disengagement
195,6,low,5,0.84,0.29,0,3,0.54,-0.486,0.14,0.267,0.02,0.159,0,0.071,0,0.07,1,Chronic Disengagement
195,7,low,8,0.86,0.19,1,6,0.52,-0.107,0.12,0.286,0.12,0.176,0,0.061,0,0.09,1,Chronic Disengagement
195,8,low,7,0.78,0.17,0,3,0.47,-0.024,0.2,0.268,0.14,0.164,0,0.088,0,0.1,1,Chronic Disengagement
196,1,medium,8,0.6,-0.1,1,2,0.82,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
196,2,medium,9,0.52,-0.04,3,4,0.72,1.0,0.08,2.0,-0.06,0.083,0,0.028,1,0.12,1,Chronic Disengagement
196,3,medium,7,0.49,-0.1,1,6,0.7,-0.5,0.11,1.333,0.0,0.125,0,0.059,1,0.08,1,Chronic Disengagement
196,4,medium,4,0.43,-0.23,1,2,0.71,-1.4,0.17,1.0,0.13,0.309,0,0.132,1,0.13,3,Chronic Disengagement
196,5,medium,7,0.38,-0.23,2,4,0.56,-0.7,0.22,0.8,0.13,0.267,0,0.121,1,0.17,3,Chronic Disengagement
196,6,medium,4,0.29,-0.35,3,2,0.36,-0.829,0.31,0.967,0.25,0.319,0,0.173,1,0.26,3,Chronic Disengagement
196,7,medium,7,0.24,-0.31,3,3,0.6,-0.464,0.36,1.0,0.21,0.289,0,0.171,1,0.27,3,Chronic Disengagement
196,8,medium,4,0.19,-0.45,2,4,0.25,-0.524,0.41,0.857,0.35,0.317,0,0.208,1,0.28,3,Chronic Disengagement
197,1,low,11,0.99,0.22,0,3,0.84,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
197,2,low,7,0.97,0.22,1,6,0.9,-4.0,0.02,0.5,0.0,0.314,0,0.167,0,0.08,1,Chronic Disengagement
197,3,low,9,0.98,0.25,1,5,0.73,-1.0,0.01,0.333,-0.03,0.222,0,0.044,0,0.04,1,Chronic Disengagement
197,4,low,11,0.94,0.25,1,2,0.65,0.2,0.05,0.25,-0.03,0.202,0,0.018,0,0.05,1,Chronic Disengagement
197,5,low,9,0.89,0.13,1,4,0.55,0.0,0.1,0.2,0.09,0.178,0,0.046,0,0.08,1,Chronic Disengagement
197,6,low,10,0.88,0.2,0,3,0.75,0.086,0.11,0.267,0.02,0.16,0,0.041,0,0.05,1,Chronic Disengagement
197,7,low,6,0.88,0.24,0,4,0.83,-0.321,0.11,0.286,-0.02,0.213,0,0.051,0,0.05,1,Chronic Disengagement
197,8,low,8,0.87,0.23,1,3,0.73,-0.298,0.12,0.268,-0.01,0.204,0,0.054,0,0.08,1,Chronic Disengagement
198,1,medium,6,0.77,-0.09,1,5,0.73,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
198,2,medium,6,0.71,-0.18,2,5,0.87,0.0,0.06,0.5,0.09,0.0,0,0.032,1,0.09,1,Chronic Disengagement
198,3,medium,4,0.62,-0.34,2,5,0.65,-1.0,0.15,0.333,0.25,0.217,0,0.124,1,0.16,3,Chronic Disengagement
198,4,medium,4,0.6,-0.39,1,7,0.58,-0.8,0.17,0.333,0.3,0.231,0,0.129,1,0.15,3,Chronic Disengagement
198,5,medium,1,0.48,-0.42,3,4,0.42,-1.2,0.29,0.7,0.33,0.488,1,0.191,1,0.26,2,Sudden Drop-off
198,6,medium,2,0.48,-0.56,1,4,0.6,-1.0,0.29,0.667,0.47,0.532,0,0.2,1,0.22,3,Chronic Disengagement
198,7,medium,5,0.36,-0.6,2,4,0.32,-0.5,0.41,0.571,0.51,0.479,0,0.227,1,0.3,0,Emotional Distress
198,8,medium,0,0.3,-0.49,2,2,0.27,-0.667,0.47,0.5,0.4,0.648,1,0.241,1,0.31,2,Sudden Drop-off
199,1,low,18,0.89,0.74,1,3,0.84,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
199,2,low,17,0.86,0.69,1,2,0.65,-1.0,0.03,0.0,0.05,0.04,0,0.057,0,0.06,1,Chronic Disengagement
199,3,low,17,0.85,0.75,1,5,0.77,-0.5,0.04,0.0,-0.01,0.033,0,0.034,0,0.05,1,Chronic Disengagement
199,4,low,17,0.78,0.65,1,7,0.68,-0.3,0.11,0.0,0.09,0.029,0,0.062,0,0.09,1,Chronic Disengagement
199,5,low,13,0.81,0.67,0,6,0.69,-1.0,0.08,0.2,0.07,0.119,0,0.077,0,0.05,1,Chronic Disengagement
199,6,low,16,0.72,0.63,0,3,0.86,-0.629,0.17,0.267,0.11,0.107,0,0.098,0,0.09,1,Chronic Disengagement
199,7,low,12,0.74,0.69,1,5,0.61,-0.857,0.15,0.238,0.05,0.146,0,0.093,0,0.11,1,Chronic Disengagement
199,8,low,12,0.71,0.65,1,6,0.77,-0.881,0.18,0.214,0.09,0.163,0,0.109,0,0.12,1,Chronic Disengagement
200,1,medium,10,0.64,0.45,2,5,0.87,0.0,0.0,0.0,0.0,,0,0.0,1,0.06,1,Chronic Disengagement
200,2,medium,8,0.54,0.36,1,5,0.57,-2.0,0.1,0.5,0.09,0.157,0,0.126,1,0.11,1,Chronic Disengagement
200,3,medium,8,0.51,0.27,3,6,0.73,-1.0,0.13,1.0,0.18,0.133,0,0.108,1,0.18,1,Chronic Disengagement
200,4,medium,6,0.46,0.19,1,7,0.76,-1.2,0.18,0.917,0.26,0.204,0,0.144,1,0.15,3,Chronic Disengagement
200,5,medium,8,0.39,0.14,3,6,0.56,-0.6,0.25,1.0,0.31,0.177,0,0.15,1,0.24,3,Chronic Disengagement
200,6,medium,8,0.3,0.1,1,6,0.61,-0.343,0.34,0.967,0.35,0.158,0,0.176,1,0.22,3,Chronic Disengagement
200,7,medium,3,0.29,0.11,2,5,0.59,-0.75,0.35,0.81,0.34,0.304,1,0.195,1,0.25,2,Sudden Drop-off
200,8,medium,6,0.25,0.06,2,5,0.36,-0.607,0.39,0.696,0.39,0.295,0,0.21,1,0.28,3,Chronic Disengagement
